Title,Genre
Self/less,Thriller
Self/less,Action
Just a Breath Away,Drama
Just a Breath Away,Science Fiction
Just a Breath Away,Thriller
Saint Seiya: Legend of Sanctuary,Action
Saint Seiya: Legend of Sanctuary,Animation
Saint Seiya: Legend of Sanctuary,Fantasy
Piranha 3DD,Horror
Piranha 3DD,Thriller
Piranha 3DD,Comedy
The Greatest Beer Run Ever,Drama
The Greatest Beer Run Ever,Comedy
The Greatest Beer Run Ever,War
6 Underground,Action
6 Underground,Comedy
6 Underground,Thriller
Attack on Titan,Science Fiction
Attack on Titan,Action
The Smurfs,Animation
The Smurfs,Family
The Smurfs,Adventure
The Smurfs,Comedy
The Smurfs,Fantasy
West of Hell,Horror
West of Hell,Western
West of Hell,Fantasy
American Pie Presents: Band Camp,Comedy
Powerless King,
Highlander,Adventure
Highlander,Action
Highlander,Fantasy
Bee Movie,Family
Bee Movie,Animation
Bee Movie,Adventure
Bee Movie,Comedy
Spy Kids 3-D: Game Over,Action
Spy Kids 3-D: Game Over,Adventure
Spy Kids 3-D: Game Over,Comedy
Spy Kids 3-D: Game Over,Family
Spy Kids 3-D: Game Over,Science Fiction
Total Recall,Action
Total Recall,Adventure
Total Recall,Science Fiction
Cobra,Action
Cobra,Crime
Cobra,Thriller
The Princess Diaries,Comedy
The Princess Diaries,Family
The Princess Diaries,Romance
Aftersun,Drama
Happy Gilmore,Comedy
Face/Off,Action
Face/Off,Crime
Face/Off,Science Fiction
Straight Outta Compton,Drama
Straight Outta Compton,Music
Straight Outta Compton,History
Don Jon,Romance
Don Jon,Comedy
Don Jon,Drama
Hunting Souls,Horror
The Mask of Zorro,Action
The Mask of Zorro,Adventure
Code 8,Science Fiction
Code 8,Action
Code 8,Crime
Gattaca,Thriller
Gattaca,Science Fiction
Gattaca,Mystery
Gattaca,Romance
The Quintessential Quintuplets Movie,Animation
The Quintessential Quintuplets Movie,Comedy
The Quintessential Quintuplets Movie,Romance
Sin City,Thriller
Sin City,Action
Sin City,Crime
Spirit Untamed,Animation
Spirit Untamed,Adventure
Spirit Untamed,Family
Spirit Untamed,Western
Digging to Death,Horror
Incantation,Horror
The Hot Chick,Comedy
The Hot Chick,Fantasy
TÁR,Drama
TÁR,Music
The Founder,Drama
The Founder,History
The Pacifier,Comedy
The Pacifier,Family
The Pacifier,Action
8MM,Thriller
8MM,Crime
8MM,Mystery
Valentine,Horror
Valentine,Thriller
Don't Sleep,Horror
Don't Sleep,Thriller
Entrails of a Beautiful Woman,Horror
Entrails of a Beautiful Woman,Science Fiction
The Town,Crime
The Town,Drama
The Town,Thriller
Dances with Wolves,Adventure
Dances with Wolves,Drama
Dances with Wolves,Western
Sanctuary,Thriller
Emmanuelle: Queen of Sados,Crime
Emmanuelle: Queen of Sados,Drama
Emmanuelle: Queen of Sados,Thriller
Escape Plan,Action
Escape Plan,Thriller
It Follows,Horror
It Follows,Mystery
Pokémon the Movie: I Choose You!,Family
Pokémon the Movie: I Choose You!,Animation
Pokémon the Movie: I Choose You!,Adventure
Pokémon the Movie: I Choose You!,Fantasy
The Devil Conspiracy,Horror
The Devil Conspiracy,Fantasy
The Devil Conspiracy,Science Fiction
The Devil Conspiracy,Thriller
A Serbian Film,Crime
A Serbian Film,Horror
A Serbian Film,Thriller
Skyscraper,Action
Skyscraper,Thriller
Skyscraper,Adventure
Giannis: The Marvelous Journey,Documentary
Polar,Action
Polar,Crime
Polar,Drama
Tremors: Shrieker Island,Action
Tremors: Shrieker Island,Horror
42,Drama
Men in Black: International,Comedy
Men in Black: International,Science Fiction
Men in Black: International,Action
Whisper of the Heart,Animation
Whisper of the Heart,Drama
Whisper of the Heart,Family
The Aviator,Drama
The Lego Movie,Animation
The Lego Movie,Family
The Lego Movie,Adventure
The Lego Movie,Comedy
The Lego Movie,Fantasy
Wire Room,Action
Wire Room,Crime
The Amityville Horror,Horror
Battle for the Planet of the Apes,Action
Battle for the Planet of the Apes,Science Fiction
Heroic,Drama
Heroic,Thriller
Finestkind,Crime
Finestkind,Drama
Finestkind,Thriller
Zack and Miri Make a Porno,Comedy
Diary of a Wimpy Kid Christmas: Cabin Fever,Animation
Diary of a Wimpy Kid Christmas: Cabin Fever,Comedy
Diary of a Wimpy Kid Christmas: Cabin Fever,Family
Saw V,Horror
Saw V,Thriller
Saw V,Crime
Annabelle,Horror
The Royal Hotel,Drama
The Royal Hotel,Thriller
Rebel Moon - Part Two: The Scargiver,Action
Rebel Moon - Part Two: The Scargiver,Science Fiction
Rebel Moon - Part Two: The Scargiver,Drama
Butcher's Crossing,Western
Butcher's Crossing,Drama
The Santa Clause 3: The Escape Clause,Comedy
The Santa Clause 3: The Escape Clause,Family
The Santa Clause 3: The Escape Clause,Adventure
The Invitation,Horror
The Invitation,Thriller
Naruto Shippuden the Movie: Bonds,Fantasy
Naruto Shippuden the Movie: Bonds,Animation
Naruto Shippuden the Movie: Bonds,Action
Return to the Blue Lagoon,Adventure
Return to the Blue Lagoon,Drama
National Lampoon's Vacation,Comedy
National Lampoon's Vacation,Adventure
Red Dawn,Action
Red Dawn,Thriller
Lost Bullet 2,Action
Lost Bullet 2,Crime
Lost Bullet 2,Thriller
The Mummy,Fantasy
The Mummy,Thriller
The Mummy,Action
The Mummy,Adventure
The Mummy,Horror
Tinker Bell,Animation
Tinker Bell,Family
Tinker Bell,Adventure
Tinker Bell,Fantasy
Mortal Kombat Legends: Scorpion's Revenge,Animation
Mortal Kombat Legends: Scorpion's Revenge,Action
Mortal Kombat Legends: Scorpion's Revenge,Fantasy
Piggy,Horror
Piggy,Thriller
Piggy,Drama
The Mitchells vs. the Machines,Animation
The Mitchells vs. the Machines,Adventure
The Mitchells vs. the Machines,Comedy
Bugaw,Drama
Bugaw,Thriller
Jennifer's Body,Horror
Jennifer's Body,Comedy
Star Trek Into Darkness,Action
Star Trek Into Darkness,Adventure
Star Trek Into Darkness,Science Fiction
Hawaiian Vacation,Animation
Hawaiian Vacation,Family
Hawaiian Vacation,Comedy
Rocky Balboa,Drama
Poseído,Horror
The Final Destination,Horror
The Final Destination,Mystery
King Arthur,Adventure
King Arthur,War
King Arthur,History
King Arthur,Action
King Arthur,Drama
You Were Never Really Here,Crime
You Were Never Really Here,Drama
You Were Never Really Here,Thriller
Barbie as The Princess & the Pauper,Animation
Barbie as The Princess & the Pauper,Family
Barbie as The Princess & the Pauper,Comedy
Monster House,Animation
Monster House,Comedy
Monster House,Family
Monster House,Fantasy
Trading Places,Comedy
Finding Dory,Adventure
Finding Dory,Animation
Finding Dory,Comedy
Finding Dory,Family
Happy Feet Two,Animation
Happy Feet Two,Comedy
Happy Feet Two,Family
Home on the Range,Animation
Home on the Range,Family
The Foreigner,Action
The Foreigner,Thriller
Dark Tower,Horror
Dark Tower,Thriller
Dark Tower,Mystery
Dora and the Lost City of Gold,Adventure
Dora and the Lost City of Gold,Comedy
Dora and the Lost City of Gold,Family
Dora and the Lost City of Gold,Fantasy
There's Something About Mary,Romance
There's Something About Mary,Comedy
Human Resources,Comedy
Human Resources,Drama
Yaksha: Ruthless Operations,Action
Yaksha: Ruthless Operations,Adventure
Yaksha: Ruthless Operations,Crime
Yaksha: Ruthless Operations,Thriller
Need for Speed,Action
Need for Speed,Crime
Need for Speed,Drama
Need for Speed,Thriller
Martyrs,Horror
Martyrs,Drama
Martyrs,Thriller
Onward,Family
Onward,Animation
Onward,Adventure
Onward,Comedy
Onward,Fantasy
Dr. No,Adventure
Dr. No,Action
Dr. No,Thriller
Polite Society,Comedy
Polite Society,Action
Polite Society,Drama
Space Jam,Family
Space Jam,Animation
Space Jam,Comedy
Space Jam,Science Fiction
Casino,Crime
Casino,Drama
Casino,History
The Boss Baby: Christmas Bonus,Animation
The Boss Baby: Christmas Bonus,Family
The Boss Baby: Christmas Bonus,Adventure
Death Sentence,Action
Death Sentence,Crime
Death Sentence,Drama
Death Sentence,Thriller
Overboard,Romance
Overboard,Comedy
Demon Slayer: The Stage,
Witch Trials,Horror
"I, Frankenstein",Horror
"I, Frankenstein",Thriller
The Polar Express,Animation
The Polar Express,Adventure
The Polar Express,Family
The Polar Express,Fantasy
Togo,Adventure
Togo,Family
Thelma & Louise,Drama
Thelma & Louise,Thriller
Thelma & Louise,Crime
Thelma & Louise,Adventure
I Spit on Your Grave 2,Thriller
I Spit on Your Grave 2,Horror
I Spit on Your Grave 2,Crime
Men of Honor,Drama
Clash of the Titans,Adventure
Clash of the Titans,Fantasy
Clash of the Titans,Action
Juno,Comedy
Juno,Drama
Juno,Romance
The Day After Tomorrow,Action
The Day After Tomorrow,Adventure
The Day After Tomorrow,Science Fiction
The Day After Tomorrow,Thriller
Full Metal Jacket,Drama
Full Metal Jacket,War
Final Destination 5,Horror
Final Destination 5,Mystery
Cloudy with a Chance of Meatballs,Animation
Cloudy with a Chance of Meatballs,Comedy
Cloudy with a Chance of Meatballs,Family
Not Another Teen Movie,Comedy
Space Wars: Quest for the Deepstar,Science Fiction
Space Wars: Quest for the Deepstar,Adventure
Space Wars: Quest for the Deepstar,Action
Last Night in Soho,Mystery
Last Night in Soho,Thriller
Last Night in Soho,Horror
Kaina of the Great Snow Sea: Star Sage,Animation
Kaina of the Great Snow Sea: Star Sage,Fantasy
Nightmare Alley,Crime
Nightmare Alley,Thriller
Nightmare Alley,Drama
Good Burger 2,Comedy
Good Burger 2,Family
Prizefighter: The Life of Jem Belcher,History
Prizefighter: The Life of Jem Belcher,Drama
"Bah, Humduck!: A Looney Tunes Christmas",Animation
"Bah, Humduck!: A Looney Tunes Christmas",Comedy
"Bah, Humduck!: A Looney Tunes Christmas",Family
The Sting,Comedy
The Sting,Crime
The Sting,Drama
The Rock,Action
The Rock,Adventure
The Rock,Thriller
Asterix & Obelix: The Middle Kingdom,Family
Asterix & Obelix: The Middle Kingdom,Comedy
Asterix & Obelix: The Middle Kingdom,Adventure
Inuyasha the Movie 3: Swords of an Honorable Ruler,Animation
Inuyasha the Movie 3: Swords of an Honorable Ruler,Fantasy
Inuyasha the Movie 3: Swords of an Honorable Ruler,Adventure
North by Northwest,Mystery
North by Northwest,Thriller
North by Northwest,Adventure
Bob Marley & The Wailers - Live In Dortmund Germany 1980,Music
Midway,Action
Midway,Drama
Midway,War
Midway,History
The Surprise Visit,Thriller
The Surprise Visit,Crime
Dampyr,Horror
Dampyr,Fantasy
Dampyr,Action
Dragon Ball Z: The Tree of Might,Action
Dragon Ball Z: The Tree of Might,Animation
Dragon Ball Z: The Tree of Might,Science Fiction
Dirty Dancing,Drama
Dirty Dancing,Music
Dirty Dancing,Romance
The Tutor,Mystery
The Tutor,Thriller
The Tutor,Action
Ghost in the Shell,Action
Ghost in the Shell,Animation
Ghost in the Shell,Science Fiction
The Climb,Comedy
The Climb,Romance
The Climb,Adventure
Hellboy,Fantasy
Hellboy,Action
Shrek 5,Animation
Shrek 5,Family
Shrek 5,Comedy
Shrek 5,Fantasy
The Last Duel,History
The Last Duel,Drama
The Last Duel,Action
Bleeding Love,Drama
Payback,Action
Payback,Drama
Payback,Crime
Big Momma's House 2,Comedy
Big Momma's House 2,Crime
The Man from Earth,Science Fiction
The Man from Earth,Drama
Barfly,Comedy
Barfly,Drama
Barfly,Romance
Time Trap,Science Fiction
Time Trap,Adventure
Army of the Dead,Action
Army of the Dead,Crime
Army of the Dead,Drama
Army of the Dead,Horror
Army of the Dead,Science Fiction
Army of the Dead,Thriller
Redcon-1,Action
Redcon-1,Horror
Redcon-1,Science Fiction
The Book of Eli,Action
The Book of Eli,Thriller
The Book of Eli,Science Fiction
Monsters vs Aliens,Animation
Monsters vs Aliens,Family
Monsters vs Aliens,Adventure
Monsters vs Aliens,Science Fiction
Hellboy II: The Golden Army,Fantasy
Hellboy II: The Golden Army,Adventure
Hellboy II: The Golden Army,Action
The Adventures of Tintin,Adventure
The Adventures of Tintin,Animation
The Adventures of Tintin,Mystery
Skyfall,Action
Skyfall,Adventure
Skyfall,Thriller
Tarot,Horror
Tarot,Thriller
The Holiday,Comedy
The Holiday,Romance
Sully,Drama
Sully,History
What's Eating Gilbert Grape,Romance
What's Eating Gilbert Grape,Drama
Dredd,Action
Dredd,Science Fiction
The 'Burbs,Comedy
The 'Burbs,Horror
The 'Burbs,Thriller
Sword Art Online the Movie – Progressive – Aria of a Starless Night,Animation
Sword Art Online the Movie – Progressive – Aria of a Starless Night,Action
Sword Art Online the Movie – Progressive – Aria of a Starless Night,Fantasy
Sword Art Online the Movie – Progressive – Aria of a Starless Night,Science Fiction
Lady Bird,Drama
Lady Bird,Comedy
Cannibal Holocaust,Horror
Tre di troppo,Comedy
Tre di troppo,Romance
The Huntsman: Winter's War,Action
The Huntsman: Winter's War,Adventure
The Huntsman: Winter's War,Drama
Licence to Kill,Adventure
Licence to Kill,Action
Licence to Kill,Thriller
"To Me, the One Who Loved You",Animation
"To Me, the One Who Loved You",Romance
"To Me, the One Who Loved You",Science Fiction
I Am Legend 2,Science Fiction
I Am Legend 2,Thriller
I Am Legend 2,Drama
Undisputed II: Last Man Standing,Action
Undisputed II: Last Man Standing,Crime
Undisputed II: Last Man Standing,Thriller
Vacation Friends,Comedy
Epic Tails,Animation
Epic Tails,Adventure
Epic Tails,Fantasy
Epic Tails,Family
Epic Tails,Comedy
The Lair,Horror
The Lair,Action
There's Something in the Barn,Comedy
There's Something in the Barn,Horror
There's Something in the Barn,Fantasy
Desperado,Thriller
Desperado,Action
Desperado,Crime
To All the Boys I've Loved Before,Comedy
To All the Boys I've Loved Before,Romance
The Protector,Action
The Protector,Crime
The Protector,Drama
The Protector,Thriller
Magnum Force,Drama
Magnum Force,Crime
Magnum Force,Action
Star Wars: Episode II - Attack of the Clones,Adventure
Star Wars: Episode II - Attack of the Clones,Action
Star Wars: Episode II - Attack of the Clones,Science Fiction
Johnny English Reborn,Crime
Johnny English Reborn,Action
Johnny English Reborn,Comedy
Lone Survivor,War
Lone Survivor,Action
Lone Survivor,Drama
There's Something Wrong with the Children,Horror
There's Something Wrong with the Children,Mystery
There's Something Wrong with the Children,Thriller
Kabhi Khushi Kabhie Gham,Comedy
Kabhi Khushi Kabhie Gham,Drama
Night at the Museum,Action
Night at the Museum,Adventure
Night at the Museum,Comedy
Night at the Museum,Family
Night at the Museum,Fantasy
Devotion,War
Devotion,Drama
Devotion,Action
Interceptor,Action
Interceptor,Thriller
Interceptor,Adventure
One Shot,Action
Jason Goes to Hell: The Final Friday,Horror
Jason Goes to Hell: The Final Friday,Thriller
The Fox and the Hound,Adventure
The Fox and the Hound,Animation
The Fox and the Hound,Drama
The Fox and the Hound,Family
AVP: Alien vs. Predator,Adventure
AVP: Alien vs. Predator,Science Fiction
AVP: Alien vs. Predator,Action
AVP: Alien vs. Predator,Horror
Slumberland,Family
Slumberland,Fantasy
Slumberland,Comedy
Anacondas: The Hunt for the Blood Orchid,Adventure
Anacondas: The Hunt for the Blood Orchid,Fantasy
Anacondas: The Hunt for the Blood Orchid,Action
Anacondas: The Hunt for the Blood Orchid,Horror
Sleepy Hollow,Drama
Sleepy Hollow,Fantasy
Sleepy Hollow,Thriller
Sleepy Hollow,Mystery
Sleepy Hollow,Horror
Mission: Impossible 8,Action
Mission: Impossible 8,Adventure
Mission: Impossible 8,Thriller
Violet Evergarden: The Movie,Animation
Violet Evergarden: The Movie,Fantasy
Violet Evergarden: The Movie,Romance
Violet Evergarden: The Movie,Drama
The Naked Gun 2½: The Smell of Fear,Comedy
The Naked Gun 2½: The Smell of Fear,Crime
Imagine Me & You,Drama
Imagine Me & You,Comedy
Imagine Me & You,Romance
The Boys in the Boat,Drama
The Boys in the Boat,History
Beverly Hills Cop III,Action
Beverly Hills Cop III,Comedy
Beverly Hills Cop III,Crime
Abominable,Family
Abominable,Animation
Abominable,Adventure
Abominable,Comedy
Chupa,Adventure
Chupa,Fantasy
Chupa,Family
Conan the Destroyer,Adventure
Conan the Destroyer,Fantasy
Conan the Destroyer,Action
Sex and the City,Comedy
Sex and the City,Drama
Sex and the City,Romance
Gridman Universe,Animation
Gridman Universe,Action
Gridman Universe,Science Fiction
Forever My Girl,Romance
Forever My Girl,Drama
Forever My Girl,Music
Virgin Forest,Thriller
Virgin Forest,Crime
Virgin Forest,Drama
The Wind Rises,Drama
The Wind Rises,Animation
The Wind Rises,War
Love Actually,Comedy
Love Actually,Romance
Love Actually,Drama
Liar Liar,Comedy
Host,Horror
Host,Thriller
Host,Mystery
Dark Shadows,Comedy
Dark Shadows,Fantasy
Kick-Ass,Action
Kick-Ass,Crime
Totally Killer,Comedy
Totally Killer,Horror
Totally Killer,Science Fiction
I Saw the Devil,Thriller
I Saw the Devil,Horror
Peppermint,Action
Peppermint,Thriller
Allied,Action
Allied,Drama
Allied,War
Allied,Romance
Allied,Thriller
Snoopy Presents: One-of-a-Kind Marcie,Animation
Snoopy Presents: One-of-a-Kind Marcie,Family
Lethal Weapon 4,Action
Lethal Weapon 4,Adventure
Lethal Weapon 4,Comedy
Lethal Weapon 4,Crime
Lethal Weapon 4,Thriller
The Secret World of Arrietty,Fantasy
The Secret World of Arrietty,Animation
The Secret World of Arrietty,Family
The Three Musketeers: Milady,Adventure
The Three Musketeers: Milady,Action
The Three Musketeers: Milady,Drama
Hitch,Comedy
Hitch,Drama
Hitch,Romance
Déjà Vu,Action
Déjà Vu,Thriller
Déjà Vu,Science Fiction
The Roundup: No Way Out,Action
The Roundup: No Way Out,Crime
The Roundup: No Way Out,Comedy
The Roundup: No Way Out,Thriller
Ouija,Horror
Paul,Adventure
Paul,Comedy
Paul,Science Fiction
CODA,Drama
CODA,Music
CODA,Romance
The Art of Racing in the Rain,Drama
The Art of Racing in the Rain,Romance
Coach Carter,Drama
Coach Carter,History
Child's Play 2,Horror
Child's Play 2,Thriller
The Vault,Drama
The Vault,Action
The Vault,Thriller
Drive,Drama
Drive,Thriller
Drive,Crime
Crank,Action
Crank,Thriller
